TIme,BVP,EDA,HR,TEMP,Tin,Rhin,TSV
2020-11-09 10:22,-0.16,1.84,78.83,35.24,23.80,20.20,2.00
2020-11-09 10:23,-0.13,1.90,83.17,35.20,23.80,19.70,2.00
2020-11-09 10:24,0.10,2.15,84.19,35.16,23.80,20.20,2.00
2020-11-09 10:25,0.27,2.24,81.48,35.10,23.90,20.10,2.00
2020-11-09 10:26,-0.27,2.23,81.55,35.07,23.90,20.00,2.00
2020-11-09 10:27,0.01,2.05,81.75,35.12,23.90,20.10,2.00
2020-11-09 10:28,0.35,2.36,77.17,35.23,24.00,20.10,2.00
2020-11-09 10:29,-0.42,2.58,75.95,35.22,24.00,20.10,2.00
2020-11-09 10:30,-0.07,2.31,85.97,35.18,24.00,20.00,2.00
2020-11-09 10:31,-0.01,2.25,85.84,35.17,24.10,20.00,2.00
2020-11-09 10:32,0.33,2.32,76.17,35.23,24.10,19.90,2.00
2020-11-09 10:33,-0.21,2.46,74.86,35.25,24.10,19.90,2.00
2020-11-09 10:34,-0.07,2.36,81.83,35.11,24.20,19.80,2.00
2020-11-09 10:35,0.18,2.54,82.52,35.09,24.20,19.80,2.00
2020-11-09 10:36,-0.11,2.39,76.78,35.34,24.30,20.50,2.00
2020-11-09 10:37,0.08,2.30,75.93,35.40,24.30,19.80,2.00
2020-11-09 10:38,0.50,2.43,74.17,35.50,24.30,19.80,2.00
2020-11-09 10:39,-0.58,2.55,74.50,35.63,24.30,19.80,2.00
2020-11-09 10:40,0.09,2.48,74.47,35.70,24.40,19.50,2.00
2020-11-09 10:41,-0.40,2.54,76.22,35.65,24.40,19.60,2.00
2020-11-09 10:42,0.02,2.51,76.60,35.62,24.40,19.60,2.00
2020-11-09 10:43,0.12,2.81,73.90,35.49,24.40,19.70,2.00
2020-11-09 10:44,0.67,3.00,76.77,35.25,24.40,19.40,2.00
2020-11-09 10:45,-0.21,3.00,79.10,35.22,24.40,19.50,2.00
2020-11-09 10:46,-0.25,2.86,77.62,35.25,24.40,19.40,2.00
2020-11-09 10:47,0.00,2.83,79.31,35.33,24.40,19.40,2.00
2020-11-09 10:48,-0.09,2.83,77.79,35.44,24.40,19.80,2.00
2020-11-09 10:49,0.23,2.94,78.14,35.16,24.40,19.20,2.00
2020-11-09 10:50,1.16,2.81,79.88,34.82,24.50,19.30,2.00
2020-11-09 10:51,-0.77,2.15,87.58,34.18,24.40,18.90,2.00
2020-11-09 10:52,-0.46,2.06,74.62,33.59,24.40,19.20,2.00
2020-11-09 10:53,-0.14,2.18,75.81,33.83,24.40,19.20,2.00
2020-11-09 10:54,0.06,2.26,76.48,33.95,24.40,19.20,2.00
2020-11-09 10:55,-0.25,2.56,85.96,33.69,24.50,19.10,2.00
2020-11-09 10:56,0.15,2.40,90.81,33.29,24.50,19.20,2.00
2020-11-09 10:57,-0.69,2.21,108.53,32.87,24.50,19.20,2.00
2020-11-09 10:58,0.46,2.16,95.18,32.35,24.50,19.20,2.00
2020-11-09 10:59,2.10,2.18,74.25,31.75,24.50,18.80,2.00
2020-11-09 11:00,0.28,2.31,63.81,31.45,24.50,19.00,2.00
2020-11-09 11:01,-1.77,1.97,75.57,31.24,24.60,19.00,2.00
2020-11-09 11:02,-1.04,2.23,97.36,30.99,24.60,19.00,2.00
2020-11-09 11:03,0.89,2.20,87.78,30.88,24.60,19.00,2.00
2020-11-09 11:04,0.72,2.13,90.06,30.81,24.60,18.90,2.00
2020-11-09 11:05,-0.36,1.86,99.36,30.82,24.70,18.60,2.00
2020-11-09 11:06,-0.37,2.19,89.09,30.92,24.70,18.80,2.00
2020-11-09 11:07,-1.47,2.04,72.47,31.11,24.70,18.70,2.00
2020-11-09 11:08,1.31,2.11,100.61,31.32,24.70,17.60,2.00
2020-11-09 11:09,0.07,1.79,108.45,32.09,24.80,17.60,2.00
2020-11-09 11:10,-0.10,1.91,90.90,32.07,24.80,17.10,2.00
2020-11-09 11:11,0.05,1.61,106.65,32.28,24.80,17.20,2.00
2020-11-09 11:12,0.04,1.82,112.64,32.51,24.80,17.00,2.00
2020-11-09 11:13,-0.62,1.71,96.96,32.52,24.80,17.80,2.00
2020-11-09 11:14,-1.25,1.78,75.21,32.42,24.80,17.90,2.00
2020-11-09 11:15,1.87,1.90,72.04,32.61,24.90,17.80,2.00
2020-11-09 11:16,-0.11,1.88,77.62,32.44,24.90,18.00,2.00
2020-11-09 11:17,-0.70,1.62,82.94,32.78,24.90,18.20,2.00
2020-11-09 11:18,0.76,1.71,81.02,33.10,25.00,18.20,2.00
2020-11-09 11:19,0.07,1.69,77.89,33.44,25.00,18.30,2.00
2020-11-09 11:20,0.22,1.58,85.69,33.63,25.00,18.30,2.00
2020-11-09 11:21,0.00,1.49,88.71,33.34,25.10,18.20,2.00
2020-11-09 11:22,-0.21,1.26,111.76,33.75,25.10,18.00,2.00
2020-11-09 11:23,1.03,1.02,109.71,34.03,25.10,18.10,2.00
2020-11-09 11:24,0.07,0.99,86.29,34.17,25.20,18.20,2.00
2020-11-09 11:25,-2.25,1.00,78.97,34.06,25.20,19.80,2.00
2020-11-09 11:26,-0.14,1.36,76.92,33.80,25.10,19.90,2.00
2020-11-09 11:27,1.41,1.64,70.40,33.18,24.90,19.90,2.00
2020-11-09 11:28,-1.02,1.91,68.80,32.69,24.90,18.60,2.00
2020-11-09 11:29,0.82,0.88,77.09,31.81,24.80,19.50,2.00
2020-11-09 11:30,-0.03,1.15,79.98,31.85,24.80,19.50,2.00
2020-11-09 11:31,-0.02,1.36,82.08,32.07,24.70,19.70,2.00
2020-11-09 11:32,-0.06,1.45,81.02,32.29,24.70,19.20,0.00
2020-11-09 11:33,0.17,1.49,78.75,32.56,24.70,19.00,0.00
2020-11-09 11:34,-0.01,1.64,72.33,32.81,24.60,18.70,0.00
2020-11-09 11:35,0.05,1.83,79.71,32.88,24.60,19.10,0.00
2020-11-09 11:36,-2.33,1.76,82.60,32.87,24.60,19.30,0.00
2020-11-09 11:37,1.26,1.53,78.76,32.79,24.60,19.30,0.00
2020-11-09 11:38,-0.83,1.77,81.64,32.78,24.60,19.20,0.00
2020-11-09 11:39,1.88,1.93,89.44,32.84,24.60,19.00,0.00
2020-11-09 11:40,0.08,1.27,76.29,32.93,24.60,19.50,0.00
2020-11-09 11:41,-0.43,2.03,79.16,32.95,24.60,18.60,0.00
2020-11-09 11:42,7.52,1.54,77.26,32.96,24.70,19.60,0.00
2020-11-09 11:43,-7.72,1.91,83.96,33.45,24.70,19.10,0.00
2020-11-09 11:44,-0.21,1.96,83.69,33.53,24.70,17.70,0.00
2020-11-09 11:45,0.85,1.54,76.57,33.50,24.60,17.80,0.00
2020-11-09 11:46,-0.17,1.37,78.80,33.55,24.60,17.60,0.00
2020-11-09 11:47,-0.03,1.25,81.10,33.51,24.60,18.20,0.00
2020-11-09 11:48,0.07,1.34,83.19,33.50,24.60,18.40,0.00
2020-11-09 11:49,0.31,1.26,82.48,33.53,24.60,19.10,0.00
2020-11-09 11:50,-0.32,0.86,82.40,33.38,24.60,18.30,0.00
2020-11-09 11:51,-1.51,1.14,85.64,33.44,24.60,18.60,0.00
2020-11-09 11:52,1.61,0.97,83.73,33.36,24.60,18.70,0.00
2020-11-09 11:53,-0.11,1.18,88.27,33.52,24.70,18.60,0.00
2020-11-09 11:54,-0.03,1.37,87.86,33.68,24.70,18.60,0.00
2020-11-09 11:55,0.17,1.31,70.94,33.88,24.70,18.70,0.00
2020-11-09 11:56,-0.13,1.54,78.89,34.08,24.70,17.40,0.00
2020-11-09 11:57,-0.12,1.52,77.01,34.28,24.70,18.40,0.00
2020-11-09 11:58,0.95,1.60,88.00,34.54,24.70,18.70,0.00
2020-11-09 11:59,-0.99,1.55,82.16,34.71,24.80,18.60,0.00
2020-11-09 12:00,0.09,1.68,80.50,34.60,24.80,19.20,0.00
2020-11-09 12:01,-0.02,1.69,82.45,34.57,24.80,18.90,0.00
2020-11-09 12:02,-0.03,1.69,78.78,34.67,24.80,18.80,0.00
2020-11-09 12:03,-0.21,1.68,80.09,34.81,24.80,18.80,0.00
2020-11-09 12:04,0.01,1.94,79.64,35.04,24.80,18.80,0.00
2020-11-09 12:05,0.24,1.77,80.92,35.14,24.80,17.40,0.00
2020-11-09 12:06,0.00,1.52,84.93,35.14,24.80,18.50,0.00
2020-11-09 12:07,0.16,1.60,88.60,35.14,24.80,18.30,0.00
2020-11-09 12:08,-0.04,1.44,87.87,35.16,24.80,18.40,0.00
2020-11-09 12:09,-0.13,1.56,88.32,35.26,24.70,16.80,0.00
2020-11-09 12:10,0.04,1.67,88.01,35.33,24.70,18.40,0.00
2020-11-09 12:11,0.10,1.65,87.96,35.35,24.70,18.10,0.00
2020-11-09 12:12,1.65,1.56,88.62,35.42,24.70,18.40,0.00
2020-11-09 12:13,-1.67,1.51,90.94,35.32,24.70,18.30,0.00
2020-11-09 12:14,0.03,1.62,87.05,35.48,24.70,18.40,0.00
2020-11-09 12:15,-0.06,1.73,86.65,35.62,24.70,18.40,0.00
2020-11-09 12:16,-0.25,1.90,86.99,35.62,24.70,18.20,0.00
2020-11-09 12:17,0.49,1.98,87.99,35.49,24.70,18.50,0.00
2020-11-09 12:18,-2.07,1.73,91.21,35.44,24.70,18.00,0.00
2020-11-09 12:19,1.41,1.55,89.65,35.60,24.60,18.40,0.00
2020-11-09 12:20,0.44,1.57,86.75,35.78,24.60,17.70,0.00
2020-11-09 12:21,-0.81,1.81,87.73,35.83,24.60,18.30,0.00
2020-11-09 12:22,1.42,2.28,95.88,35.80,24.60,18.20,0.00
2020-11-09 12:23,-0.81,2.44,120.26,35.70,24.60,17.90,0.00
2020-11-09 12:24,-58.60,2.57,120.26,35.23,24.60,16.90,0.00
2020-11-09 12:28,-0.24,1.38,75.01,34.50,24.60,18.20,0.00
2020-11-09 12:29,0.21,1.70,85.71,34.42,24.60,18.20,0.00
2020-11-09 12:30,0.05,1.58,99.02,34.41,24.60,18.00,0.00
2020-11-09 12:31,0.04,1.45,85.74,34.45,24.60,17.50,0.00
2020-11-09 12:32,-0.08,1.25,67.22,34.50,24.50,17.90,0.00
2020-11-09 12:33,0.00,1.19,66.18,34.37,24.50,17.50,0.00
2020-11-09 12:34,-0.07,1.15,82.81,34.20,24.50,16.80,0.00
2020-11-09 12:35,0.25,1.14,67.88,34.06,24.50,17.10,0.00
2020-11-09 12:36,-0.18,1.02,81.14,33.96,24.50,17.90,0.00
2020-11-09 12:37,-0.29,1.03,88.12,33.68,24.50,17.80,0.00
2020-11-09 12:38,0.30,1.22,75.36,33.29,24.40,18.00,0.00
2020-11-09 12:39,0.16,1.20,78.80,32.65,24.40,18.00,0.00
2020-11-09 12:40,-0.28,1.15,83.37,32.12,24.40,18.10,0.00
2020-11-09 12:41,0.14,1.23,95.06,31.69,24.40,18.00,0.00
2020-11-09 12:42,0.10,1.10,92.73,31.37,24.40,18.00,0.00
2020-11-09 12:48,1.54,0.46,73.43,29.62,24.50,17.40,0.00
2020-11-09 12:49,-2.28,0.65,88.01,29.23,24.50,17.80,0.00
2020-11-09 12:50,0.06,0.89,110.10,29.12,24.40,18.20,0.00
2020-11-09 12:51,0.55,1.32,94.43,29.28,24.30,18.20,0.00
2020-11-09 12:52,0.11,1.53,74.95,29.84,24.20,18.40,0.00
2020-11-09 12:53,-0.06,1.60,75.66,30.58,24.20,18.60,0.00
2020-11-09 12:54,0.00,1.64,83.57,31.24,24.10,18.70,0.00
2020-11-09 12:55,0.13,1.60,78.47,31.69,24.10,18.60,0.00
2020-11-09 12:56,-0.47,1.80,73.72,31.91,24.00,17.90,0.00
2020-11-09 12:57,0.46,1.95,70.32,32.16,24.00,18.00,0.00
2020-11-09 12:58,0.48,2.05,74.57,32.43,24.00,18.60,0.00
2020-11-09 12:59,-0.62,2.10,81.85,32.76,23.90,18.60,0.00
2020-11-09 13:00,0.05,2.11,81.76,33.05,23.90,18.80,0.00
2020-11-09 13:01,0.06,2.24,81.09,33.28,23.90,17.70,0.00
2020-11-09 13:02,0.01,2.33,79.84,33.38,23.90,18.30,0.00
2020-11-09 13:03,-0.02,2.35,83.04,33.42,23.90,18.80,0.00
2020-11-09 13:04,-0.19,2.23,86.04,33.47,23.90,18.70,0.00
2020-11-09 13:05,0.18,0.81,81.97,33.68,23.90,17.60,0.00
2020-11-09 13:06,0.06,1.36,82.96,33.74,23.90,17.50,0.00
2020-11-09 13:07,-0.05,1.44,87.44,33.86,23.80,18.60,0.00
2020-11-09 13:08,0.01,1.81,83.82,34.15,23.80,18.60,0.00
2020-11-09 13:09,-0.07,2.04,84.88,34.35,23.80,18.50,0.00
2020-11-09 13:10,-0.02,2.26,86.74,34.41,23.80,18.30,0.00
2020-11-09 13:11,0.13,2.47,88.05,34.58,23.90,18.70,0.00
2020-11-09 13:12,0.01,2.59,87.38,34.74,24.00,18.50,0.00
2020-11-09 13:13,-0.03,2.83,85.45,34.83,24.10,19.20,0.00
2020-11-09 13:14,-0.03,2.94,83.30,34.99,24.20,18.20,0.00
2020-11-09 13:15,-0.05,2.88,84.09,35.12,24.20,19.90,0.00
2020-11-09 13:16,0.09,2.78,84.67,35.20,24.30,17.30,0.00
2020-11-09 13:17,0.02,2.40,82.26,35.22,24.30,18.10,0.00
2020-11-09 13:18,-0.03,2.26,84.76,35.25,24.30,16.00,0.00
2020-11-09 13:19,0.04,2.39,85.40,35.22,24.30,16.40,0.00
2020-11-09 13:20,-0.04,2.45,87.78,35.15,24.30,17.80,0.00
2020-11-09 13:21,-0.06,2.51,87.20,35.10,24.30,17.80,0.00
2020-11-09 13:22,0.10,2.56,87.03,35.14,24.30,18.10,0.00
2020-11-09 13:23,-0.04,2.83,89.02,35.26,24.30,17.80,0.00
2020-11-09 13:24,-0.18,3.03,85.85,35.38,24.40,18.00,0.00
2020-11-09 13:25,0.14,3.31,87.61,35.46,24.40,17.80,0.00
2020-11-09 13:26,0.02,3.30,85.57,35.46,24.40,17.90,0.00
2020-11-09 13:27,0.04,3.11,83.96,35.51,24.50,18.20,0.00
2020-11-09 13:28,-0.11,3.20,85.78,35.49,24.50,17.70,0.00
2020-11-09 13:29,0.10,3.12,84.04,35.46,24.50,17.80,0.00
2020-11-09 13:30,-0.70,2.77,82.61,35.49,24.60,18.00,0.00
2020-11-09 13:31,0.75,2.93,84.71,35.57,24.60,17.90,0.00
2020-11-09 13:32,-0.01,3.19,88.62,35.60,24.60,18.00,0.00
2020-11-09 13:33,-0.07,1.78,85.09,35.59,24.60,17.50,0.00
2020-11-09 13:34,1.18,1.88,82.56,35.61,24.70,17.90,0.00
2020-11-09 13:35,-0.96,2.02,86.93,35.71,24.70,18.00,0.00
2020-11-09 13:36,-0.28,2.34,90.37,35.82,24.70,18.10,0.00
2020-11-09 13:37,0.30,2.65,90.59,35.88,24.70,17.90,0.00
2020-11-09 13:38,0.36,2.31,93.81,35.74,24.80,18.00,0.00
2020-11-09 13:39,-0.65,2.18,91.17,35.80,24.80,18.00,0.00
2020-11-09 13:40,0.51,2.32,86.41,35.77,24.80,17.50,0.00
2020-11-09 13:41,-1.06,2.45,87.41,35.57,24.80,17.90,0.00
2020-11-09 13:42,0.37,2.42,79.18,35.19,24.80,17.90,0.00
2020-11-09 13:43,1.57,2.32,84.59,34.85,24.80,17.90,0.00
2020-11-09 13:44,-0.80,2.00,96.74,34.44,24.80,17.20,0.00
2020-11-09 13:45,-0.14,1.97,79.75,34.14,24.80,17.80,0.00
2020-11-09 13:46,1.19,1.83,81.13,34.31,24.80,17.70,0.00
2020-11-09 13:47,-2.27,1.70,83.74,33.91,24.80,17.60,0.00
2020-11-09 13:48,-3.91,1.86,93.31,33.65,24.80,16.80,0.00
2020-11-09 13:49,4.63,2.01,92.08,33.67,24.80,17.10,0.00
2020-11-09 13:50,-0.11,1.88,82.37,33.13,24.80,17.40,0.00
2020-11-09 13:51,0.51,2.03,82.50,32.71,24.80,16.80,0.00
2020-11-09 13:52,-0.55,1.95,79.77,32.59,24.80,17.30,0.00
2020-11-09 13:53,0.10,1.59,78.07,32.21,24.80,16.70,0.00
2020-11-09 13:54,0.45,1.70,70.11,31.99,24.80,17.20,0.00
2020-11-09 13:55,-0.15,1.42,85.34,31.73,24.80,17.10,0.00
2020-11-09 13:56,0.72,1.69,91.66,31.76,24.70,16.00,0.00
2020-11-09 13:57,-1.16,1.05,88.11,31.56,24.70,16.60,0.00
2020-11-09 13:58,0.92,1.08,88.32,31.35,24.70,16.00,0.00
2020-11-09 13:59,-1.01,1.24,89.18,31.14,24.70,16.90,0.00
2020-11-09 14:00,0.26,0.99,89.18,30.66,24.70,16.60,0.00
2020-11-09 14:01,-0.64,1.05,89.75,30.45,24.70,17.10,0.00
2020-11-09 14:02,-0.37,1.11,76.47,30.32,24.70,17.00,0.00
2020-11-09 14:03,1.02,1.22,75.26,29.93,24.70,16.50,0.00
2020-11-09 14:04,-0.31,1.44,98.23,29.59,24.70,16.10,0.00
2020-11-09 14:05,0.49,0.85,90.68,29.69,24.70,16.60,0.00
2020-11-09 14:06,-0.28,0.73,100.51,30.05,24.70,16.80,0.00
2020-11-09 14:07,-0.35,0.65,89.76,30.10,24.70,17.10,0.00
2020-11-09 14:08,0.03,0.72,92.73,29.97,24.70,17.20,0.00
2020-11-09 14:09,0.44,1.04,88.03,29.43,24.70,17.20,0.00
2020-11-09 14:10,1.23,1.03,92.80,29.12,24.70,17.20,0.00
2020-11-09 14:11,-1.23,1.09,100.10,29.30,24.70,17.20,0.00
2020-11-09 14:12,0.22,1.19,80.41,29.23,24.70,16.80,0.00
2020-11-09 14:13,0.11,1.04,77.21,33.79,24.70,17.10,0.00
2020-11-09 14:14,-0.16,0.99,101.56,33.79,24.70,17.20,0.00
2020-11-09 14:15,-0.48,0.93,99.86,33.79,24.70,17.30,0.00
2020-11-09 14:16,0.23,0.97,115.03,33.79,24.70,17.40,0.00
2020-11-09 14:17,-2.17,1.16,112.20,33.79,24.70,16.90,0.00
2020-11-09 14:18,2.55,1.15,62.22,33.79,24.70,16.40,0.00
2020-11-09 14:19,0.68,0.91,77.14,33.79,24.60,17.50,0.00
2020-11-09 14:20,-1.94,0.83,84.29,33.79,24.60,17.50,0.00
2020-11-09 14:21,2.48,0.79,66.57,33.79,24.50,17.50,0.00
2020-11-09 14:22,-2.58,0.96,87.69,33.79,24.50,17.60,0.00
2020-11-09 14:23,1.19,0.88,92.32,29.86,24.50,17.40,0.00
2020-11-09 14:24,-0.24,0.75,84.46,30.75,24.50,17.90,0.00
2020-11-09 14:25,0.14,0.60,90.01,31.14,24.50,17.70,0.00
2020-11-09 14:26,-0.04,0.59,81.40,31.24,24.50,17.10,0.00
2020-11-09 14:27,-0.08,0.64,81.33,31.34,24.50,18.10,0.00
2020-11-09 14:28,-0.48,0.72,87.31,31.61,24.50,17.80,0.00
2020-11-09 14:29,0.50,0.99,88.33,31.98,24.50,17.80,0.00
2020-11-09 14:30,0.44,1.18,90.46,32.46,24.50,17.70,0.00
2020-11-09 14:31,-0.42,1.42,88.26,33.09,24.50,17.90,0.00
2020-11-09 14:32,-0.01,1.57,87.75,33.66,24.50,18.00,0.00
2020-11-09 14:33,0.05,1.74,90.27,34.03,24.50,18.00,0.00
2020-11-09 14:34,-0.07,1.84,81.79,34.10,24.50,18.00,0.00
2020-11-09 14:35,-0.06,1.92,85.50,34.21,24.50,17.80,0.00
2020-11-09 14:36,0.02,1.93,85.71,34.31,24.50,18.10,0.00
2020-11-09 15:39,-0.01,2.22,85.35,35.86,24.40,18.90,0.00
2020-11-09 15:40,-0.12,2.49,91.52,35.81,24.40,18.80,0.00
2020-11-09 15:41,-0.63,2.27,88.64,35.84,24.40,19.30,0.00
2020-11-09 15:42,1.03,2.00,89.08,35.81,24.40,19.10,0.00
2020-11-09 15:43,-0.10,2.03,86.63,35.80,24.40,19.10,0.00
2020-11-09 15:44,-0.21,2.28,86.43,35.78,24.40,19.10,0.00
2020-11-09 15:45,-0.05,2.38,92.18,35.79,24.40,19.00,0.00
2020-11-09 15:46,0.05,2.57,92.07,35.89,24.40,18.80,0.00
2020-11-09 15:47,0.11,2.65,93.28,36.00,24.40,19.30,0.00
2020-11-09 15:48,-0.16,2.64,92.15,36.07,24.40,19.10,0.00
2020-11-09 15:49,0.12,2.81,90.09,36.09,24.40,19.20,0.00
2020-11-09 15:50,-0.08,2.87,90.75,36.00,24.40,18.70,0.00
2020-11-09 15:51,0.02,2.83,92.30,35.99,24.40,18.80,0.00
2020-11-09 15:52,0.15,2.87,91.88,36.01,24.40,18.80,0.00
2020-11-09 15:53,0.47,3.01,92.64,36.10,24.40,18.90,0.00
2020-11-09 15:54,-0.58,2.94,93.41,36.12,24.40,19.00,0.00
2020-11-09 15:55,0.71,2.98,90.62,36.07,24.40,19.10,0.00
2020-11-09 15:56,-1.26,3.21,88.88,36.05,24.40,19.10,0.00
2020-11-10 12:03,0.17,1.00,82.30,34.15,28.90,20.70,2.00
2020-11-10 12:04,-0.10,1.44,77.52,34.23,29.00,21.30,2.00
2020-11-10 12:05,-1.08,1.71,66.98,34.40,29.00,21.20,2.00
2020-11-10 12:06,1.01,1.49,70.76,34.53,29.00,21.10,2.00
2020-11-10 12:07,0.03,1.43,73.77,34.55,29.10,21.10,2.00
2020-11-10 12:08,0.00,1.59,75.66,34.63,29.10,21.10,2.00
2020-11-10 12:09,-0.10,1.75,73.96,34.81,29.10,20.80,2.00
2020-11-10 12:10,0.13,2.05,76.08,34.91,29.20,21.60,2.00
2020-11-10 12:11,0.13,1.54,79.28,34.74,29.20,20.90,2.00
2020-11-10 12:12,-0.18,1.54,90.28,34.84,29.20,20.90,2.00
2020-11-10 12:13,0.07,2.17,78.46,35.08,29.30,20.90,2.00
2020-11-10 12:14,-0.15,2.57,78.03,35.19,29.30,20.80,2.00
2020-11-10 12:15,0.09,2.76,77.89,35.34,29.30,20.70,2.00
2020-11-10 12:16,-0.05,2.74,77.66,35.43,29.40,20.60,2.00
2020-11-10 12:17,-0.31,2.71,78.86,35.47,29.40,20.00,2.00
2020-11-10 12:18,0.40,2.91,76.43,35.53,29.40,20.30,2.00
2020-11-10 12:19,0.15,2.72,76.11,35.51,29.50,20.40,2.00
2020-11-10 12:20,-0.18,2.91,76.85,35.47,29.50,20.30,2.00
2020-11-10 12:21,-0.02,2.90,75.79,35.47,29.50,20.30,2.00
2020-11-10 12:22,-0.79,2.97,75.91,35.52,29.60,19.90,2.00
2020-11-10 12:23,2.89,3.17,74.36,35.54,29.60,20.10,2.00
2020-11-10 15:14,0.08,3.43,81.45,35.71,29.60,15.90,1.00
2020-11-10 15:15,-0.17,3.45,79.93,35.70,29.60,15.80,1.00
2020-11-10 15:16,0.31,3.57,79.86,35.80,29.60,15.80,1.00
2020-11-10 15:17,-0.03,3.45,77.50,35.91,29.60,15.60,1.00
2020-11-10 15:18,0.00,3.46,76.73,35.96,29.60,15.90,1.00
2020-11-10 15:19,-0.14,3.65,78.21,35.96,29.50,15.80,1.00
2020-11-10 15:20,0.15,3.74,77.69,35.98,29.50,15.70,1.00
2020-11-10 15:21,-0.47,3.42,75.52,35.94,29.50,15.50,1.00
2020-11-10 15:22,-0.26,3.15,74.58,35.85,29.50,15.40,1.00
2020-11-10 15:23,0.53,2.83,79.76,35.71,29.50,15.60,1.00
2020-11-10 15:24,-0.01,3.21,80.71,35.63,29.40,15.40,1.00
2020-11-10 15:25,0.07,3.37,77.14,35.60,29.30,15.30,1.00
2020-11-10 15:26,0.06,3.65,76.68,35.63,29.20,15.60,1.00
2020-11-10 15:27,-0.13,3.27,77.21,35.63,29.10,15.50,1.00
2020-11-10 15:28,0.04,3.41,79.31,35.58,29.00,15.40,1.00
2020-11-10 15:29,-0.01,3.61,79.38,35.57,29.00,15.40,1.00
2020-11-10 15:30,0.03,3.70,77.99,35.57,28.90,15.50,1.00
2020-11-10 15:31,-0.10,3.54,76.07,35.60,28.80,15.90,1.00
2020-11-10 15:32,0.08,3.86,77.56,35.55,28.80,15.50,1.00
2020-11-10 15:33,-0.08,3.73,80.61,35.45,28.80,15.60,1.00
2020-11-10 15:34,0.06,3.44,81.05,35.42,28.70,15.60,1.00
2020-11-10 15:35,-0.01,3.14,78.60,35.44,28.70,15.50,1.00
2020-11-10 15:36,-0.21,2.99,77.21,35.50,28.60,16.00,1.00
2020-11-10 15:37,0.35,2.76,81.92,35.54,28.60,15.60,1.00
2020-11-10 15:38,-0.16,2.64,81.54,35.63,28.60,15.50,1.00
2020-11-10 15:39,-0.13,2.60,79.85,35.69,28.50,15.60,1.00
2020-11-10 15:40,-0.91,3.44,81.03,35.74,28.50,15.80,1.00
2020-11-10 15:41,1.19,3.26,86.49,35.72,28.50,15.70,1.00
2020-11-10 15:42,-0.02,3.04,83.39,35.60,28.40,15.70,1.00
2020-11-10 15:43,-0.10,2.52,81.31,35.46,28.40,15.70,1.00
2020-11-10 15:44,-0.04,2.93,79.65,35.39,28.40,15.80,1.00
2020-11-10 15:45,0.30,2.82,82.12,35.40,28.30,15.80,1.00
2020-11-10 15:46,-0.24,3.18,81.25,35.40,28.30,16.00,1.00
2020-11-10 15:47,-0.38,2.88,64.97,35.30,28.30,15.90,1.00
2020-11-10 15:48,0.36,2.56,64.43,35.26,28.20,15.90,1.00
2020-11-10 15:49,-0.07,3.06,74.19,35.22,28.20,15.90,1.00
2020-11-10 15:50,0.10,2.94,81.65,35.18,28.20,15.90,1.00
2020-11-10 15:51,0.00,2.82,81.60,35.16,28.20,16.00,1.00
2020-11-10 15:52,-0.04,2.85,81.64,35.13,28.10,15.90,1.00
2020-11-10 15:53,-0.01,2.58,79.56,35.13,28.10,16.00,1.00
2020-11-10 15:54,0.04,2.44,80.07,35.13,28.10,16.50,1.00
2020-11-10 15:55,-0.09,2.63,81.31,35.21,28.10,16.10,1.00
2020-11-10 15:56,-0.75,2.38,77.81,35.30,28.00,16.10,1.00
2020-11-10 15:57,0.57,2.82,80.80,35.34,28.00,16.00,1.00
2020-11-10 15:58,-0.14,2.82,83.13,35.20,28.00,16.10,1.00
2020-11-10 15:59,0.39,2.36,78.55,35.18,28.00,16.20,1.00
2020-11-10 16:00,-0.16,2.21,81.06,35.22,28.00,16.40,1.00
2020-11-10 16:01,0.43,2.10,84.07,35.21,28.00,16.20,1.00
2020-11-10 16:02,-1.20,2.36,83.80,35.16,27.90,16.20,1.00
2020-11-10 16:03,1.00,2.18,78.94,35.09,27.90,16.30,1.00
2020-11-10 16:04,-0.33,2.50,85.76,35.01,27.90,16.30,1.00
2020-11-10 16:05,0.87,2.57,78.87,34.86,27.90,16.30,1.00
2020-11-10 16:06,-0.67,2.51,82.41,34.73,27.90,16.20,1.00
2020-11-10 16:07,-0.09,2.54,83.93,34.62,27.90,16.20,1.00
2020-11-10 16:08,0.20,2.03,86.82,34.60,27.90,16.10,1.00
2020-11-10 16:09,0.29,1.72,92.59,34.62,27.90,16.20,1.00
2020-11-10 16:10,-0.34,1.44,73.51,34.55,27.90,16.10,1.00
2020-11-10 16:11,0.03,1.24,77.78,34.42,27.90,16.20,1.00
2020-11-10 16:12,-0.02,1.14,80.55,34.29,27.90,16.30,1.00
2020-11-10 16:13,0.05,1.30,76.95,34.17,27.90,16.10,1.00
2020-11-10 16:14,-0.05,1.15,76.03,33.99,27.90,16.10,1.00
2020-11-10 16:15,0.77,1.19,87.63,33.69,27.90,16.20,1.00
2020-11-10 16:16,-0.78,1.38,89.05,33.43,27.90,16.20,1.00
2020-11-10 16:17,0.09,1.35,103.45,33.25,27.90,16.20,1.00
2020-11-10 16:18,-0.19,1.07,102.46,33.01,27.90,16.20,1.00
2020-11-10 16:19,-0.16,1.26,83.67,32.62,27.90,16.20,1.00
2020-11-10 16:20,0.40,1.67,75.23,31.87,27.90,16.10,1.00
